Total Atlantic Indian Pacific Arctic Southern
5.814273206345925427e-02 -2.651076343998211033e-03 -9.691854818505776792e-04 6.135058610578892485e-02 4.124077835191186691e-04 0.000000000000000000e+00
7.049168527906984894e-02 -2.137398774844386992e-03 -3.967750026788816205e-04 7.250254044078754956e-02 5.233186158055656585e-04 0.000000000000000000e+00
1.046097895426757185e-01 -6.038497248395668926e-03 -2.629428209427487890e-04 1.126967610238390899e-01 -1.785531411824949934e-03 0.000000000000000000e+00
1.687298810527170512e-01 -5.545134392571641167e-03 1.903653456298865430e-06 1.786425382846349996e-01 -4.369426492802605186e-03 0.000000000000000000e+00
1.186959746202200933e-01 -5.273644672904141337e-03 -3.857988050872584378e-04 1.297042447801044218e-01 -5.348826681892909427e-03 0.000000000000000000e+00
1.112642002686412418e-01 -7.585952691797276555e-03 -3.343936498500920274e-04 1.229721837874131196e-01 -3.787637177124528100e-03 0.000000000000000000e+00
7.863428255945913159e-02 -9.172451429991774693e-03 -8.535044701581500346e-05 9.002475245947601235e-02 -2.132668023009274497e-03 0.000000000000000000e+00
6.890168260888168694e-02 -1.331352559486783174e-02 -2.583226520586938348e-04 8.686441235777342396e-02 -4.390881501965209974e-03 0.000000000000000000e+00
9.159527826050208044e-02 -5.516457071205732934e-03 9.557220361773743509e-04 1.013642736896910451e-01 -5.208260394160605343e-03 0.000000000000000000e+00
3.917347328823269498e-02 -6.319588536475609711e-03 -2.588729042871688521e-04 4.873991654957084141e-02 -2.987981820575372205e-03 0.000000000000000000e+00
1.008470188986528571e-01 -1.053558815484292518e-02 -3.318242243612623023e-04 1.129113972725121207e-01 -1.196965994655100609e-03 0.000000000000000000e+00
6.576941654851484187e-02 -9.119891748168410667e-03 -6.995169317509529385e-05 7.379680552773490443e-02 1.162454462123446546e-03 0.000000000000000000e+00
3.551481994409393106e-02 -1.417602946120867513e-02 7.874985394477717997e-04 4.984731645567993391e-02 -9.439655898250885703e-04 0.000000000000000000e+00
1.696622767835560125e-02 -1.222442096658210228e-02 -1.555109509188790356e-03 3.163416262816300117e-02 -8.884044740365079369e-04 0.000000000000000000e+00
4.080740419871473068e-02 -9.638230758944770979e-03 -1.049915756404578085e-03 5.429947628235010093e-02 -2.803925568286008609e-03 0.000000000000000000e+00
-9.627697215117808280e-03 -7.285789108841538193e-03 -5.023520265998317842e-04 2.924158212933833704e-04 -2.131971900969818149e-03 0.000000000000000000e+00
-4.803314522244087059e-02 -8.625560453775072203e-03 -1.185161286020444855e-03 -3.764885895906288499e-02 -5.735645235824577033e-04 0.000000000000000000e+00
-5.517742983959803352e-03 -8.893858898110612934e-03 -3.320942525969769270e-04 4.846158456327908336e-03 -1.137948289580119603e-03 0.000000000000000000e+00
-3.405569986335515303e-02 -4.636307344369714270e-03 -1.312233442079534273e-04 -2.862994872049939507e-02 -6.582204542780804813e-04 0.000000000000000000e+00
6.491355340621380796e-03 -4.478638214725278420e-03 -7.159086806123390748e-04 1.350703964442558774e-02 -1.821137408466587176e-03 0.000000000000000000e+00
1.992558733407247869e-03 -1.590771696701748531e-03 -2.004598931197585851e-03 1.048305988574436791e-02 -4.895130524437796282e-03 0.000000000000000000e+00
9.509189042025342764e-02 -3.794930780845555494e-03 -9.745940082852800820e-04 1.019796141798854500e-01 -2.118198970501175473e-03 0.000000000000000000e+00
9.014418533894168195e-02 -7.171514902445289864e-03 5.661522954254134040e-04 9.832373655909050492e-02 -1.574188613128940217e-03 0.000000000000000000e+00
1.224089967627473297e-01 -6.437072247871756386e-03 7.850063733981340258e-06 1.301664031864450954e-01 -1.328184239560016404e-03 0.000000000000000000e+00
