Total Atlantic Indian Pacific Arctic Southern Stratosphere None
7.618045386325087875e+00 5.494609556413395657e-01 3.856461704607346608e+00 -1.176083927166056836e-01 2.643404451181025072e-01 0.000000000000000000e+00 3.077793120076163236e-01 2.757611361667291927e+00
7.749494301273787578e+00 5.165868612845836427e-01 4.515121971164671955e+00 -2.797980665202060013e-01 3.258432829279159920e-02 0.000000000000000000e+00 2.797160529337705537e-01 2.685283154118180970e+00
8.372613149519352760e+00 4.826713979523571951e-01 5.095373432920832890e+00 -3.215676720723302240e-01 7.644943422566995161e-02 3.647965615833358730e-05 2.906586974803778145e-01 2.748991379356282572e+00
8.809897949604236445e+00 5.477568971765871542e-01 5.666717486029996920e+00 -2.499958124621600442e-01 -6.765682545073337106e-02 0.000000000000000000e+00 2.183844638623332057e-01 2.694691740448221129e+00
2.562823801110805988e+01 1.623200591431810613e+00 1.397210473364698657e+01 2.568678928128242389e-01 8.586258478767154756e-01 0.000000000000000000e+00 6.778646374943062547e-01 8.239574307845414225e+00
2.754637668715021803e+01 1.667847845709520938e+00 1.565027761359736758e+01 2.972811178680975219e-01 6.593385571763278330e-01 9.042183352282550214e-04 6.087251822145298696e-01 8.662002152249138831e+00
2.836002567909873662e+01 1.675744970073397067e+00 1.647983038328342431e+01 3.823771275795119773e-01 5.013133995083042249e-01 3.591034557461372204e-04 6.322340720460953856e-01 8.688166623152287826e+00
2.761446533148125582e+01 1.716496608107617838e+00 1.673715280940595562e+01 2.283149763427246293e-01 4.376623075928941509e-01 3.383902367554887398e-04 6.700578972959745361e-01 7.824442342499340342e+00
2.608827512348963751e+01 1.824069178107745159e+00 1.539771447638721291e+01 2.539492917544713402e-01 2.312908854890694532e-01 1.938831071366982654e-03 7.281982210057147409e-01 7.642239628053801859e+00
2.481525858722948996e+01 1.708037676837366403e+00 1.423699985596334905e+01 2.722275988819973791e-01 1.736015442135187825e-01 2.922127643860149716e-03 6.926790714718116249e-01 7.728790712217569414e+00
3.116531378638201133e+01 2.311165089096721914e+00 1.672736367910072985e+01 6.990658195395350605e-01 3.449841121655751741e-01 3.430368236075809554e-03 1.006695974675643868e+00 1.007260874356774316e+01
3.318620760432263239e+01 2.392913528755459929e+00 1.793110695254063813e+01 7.566391274095638497e-01 3.581908122234523928e-01 1.061811197265566690e-03 9.360158195069701037e-01 1.081027955268926632e+01
3.894197527677848569e+01 2.585075373190474757e+00 2.215409699925601217e+01 1.142523111956231130e+00 3.268726291129534500e-01 1.581532484658586778e-03 9.494285203522846439e-01 1.178239711042587956e+01
5.269951478307184800e+01 3.594529675710577354e+00 3.177057634196255975e+01 1.289378814092045245e+00 3.426650950832102471e-01 4.595336005665603832e-05 1.004892655049972827e+00 1.469742624781334506e+01
6.201810700932578158e+01 4.371813500639488481e+00 3.729023315404137406e+01 1.392709783411068214e+00 3.655519483927445745e-01 7.204398288494227517e-03 8.556908589215516114e-01 1.773490336563107661e+01
6.731511547117237626e+01 4.863145488386675375e+00 4.075906874277712433e+01 7.791771087138577023e-01 4.904121474722270557e-01 1.742813490253088300e-03 7.454426961799835993e-01 1.967753611613567344e+01
7.064268457481387031e+01 5.254412226123128526e+00 4.330506336156552294e+01 2.360946086326055349e-01 5.939805523078249827e-01 0.000000000000000000e+00 8.210307353598880198e-01 2.043210309082495613e+01
7.772824794575109308e+01 5.538480664210055693e+00 4.834217037321289467e+01 -5.312362738481469782e-01 5.458989309196742301e-01 8.632204721360270437e-04 8.701025019290081763e-01 2.296196852885552531e+01
8.855298421278436649e+01 6.165715873402844771e+00 5.674221991239827645e+01 -9.581569821034852108e-01 3.009730668552658139e-01 1.653726467229846937e-03 6.501576583867647585e-01 2.565042095737748440e+01
9.300234860671254467e+01 5.881887632181840075e+00 6.202394364978103880e+01 -8.483090796495343922e-01 5.461411343715485422e-01 5.544974040306845792e-03 4.143095001775514707e-01 2.497883079580967802e+01
9.153379158429278561e+01 5.295836123199817003e+00 6.081188382414378424e+01 -8.110464265748339452e-01 5.553545327846128865e-01 9.961443595593621244e-04 3.835203710726296511e-01 2.529724701530734521e+01
8.380127109331834845e+01 5.445806076213782099e+00 5.917439747362832492e+01 -3.174564766705121333e+00 4.011829514023556587e-01 7.297429240751736497e-03 2.292445371472188465e-01 2.171790739239094137e+01
8.430128112958959719e+01 4.523010534198601107e+00 6.155435273491132619e+01 -3.149614496906502747e+00 4.150056835172539205e-01 2.540813948521797403e-03 2.958410763698094414e-01 2.066014478355065265e+01
8.447531175646032864e+01 4.256433205811310572e+00 6.367700429267900120e+01 -3.020573676513230943e+00 3.041635781295433660e-01 6.328546027418912624e-03 1.677104864531301087e-01 1.908424532387318706e+01
8.130766510609868192e+01 3.293151694520741302e+00 6.322363341223956468e+01 -3.519356925647968648e+00 3.430962905011994968e-01 4.923340455869579940e-03 1.663285263938510672e-01 1.779588876763541805e+01
8.362900816880932098e+01 3.368195376123304552e+00 6.715640712377610555e+01 -3.936477126521602532e+00 5.094709261871205319e-01 1.544293966766643487e-03 1.400702492700275081e-01 1.638979732600749273e+01
8.677910128179142646e+01 2.634044625068945322e+00 7.152099633893136854e+01 -3.521381411987817955e+00 2.686800967403167872e-01 1.122039241236281895e-04 1.303626868432706809e-01 1.574628674227109038e+01
8.836772299352942639e+01 2.408398230694435149e+00 7.544855808950433129e+01 -3.352310292520344071e+00 4.027637387943385772e-01 0.000000000000000000e+00 5.976417181655584165e-02 1.340054905524008433e+01
8.510592195968729357e+01 1.941534969501952146e+00 7.687704373958042936e+01 -4.984308457976072582e+00 3.964039704758993699e-01 4.848008031215668076e-03 5.571555120990632354e-02 1.081468417886401667e+01
8.622672664037909840e+01 1.431186804123082856e+00 8.104256069394247675e+01 -6.339773993117813866e+00 2.352522587314678226e-01 1.666567354279529850e-03 1.060729864051146963e-02 9.845227010704972415e+00
8.958186064762746526e+01 1.098255098264246277e+00 8.926323548834982091e+01 -9.088899376781901296e+00 1.978121100147398614e-01 1.224951914093863267e-03 1.559669080858963781e-02 8.094635685057872010e+00
9.399958542378982429e+01 1.143130979888205001e+00 9.879230897531530786e+01 -1.291280106294130192e+01 3.417803697020022624e-01 0.000000000000000000e+00 1.747962076242983928e-02 6.617686541063266148e+00
1.035810302152151507e+02 1.350012591307246934e+00 1.114629746792205793e+02 -1.446634376762250263e+01 2.207000798075711423e-01 4.457682664365573109e-03 2.634922889008348146e-02 4.982879720947747337e+00
9.481259534554392587e+01 8.878546554500038601e-01 1.093513243063513869e+02 -1.876599761145030598e+01 1.657429392752916841e-01 1.629392261331371163e-03 7.579513275110170978e-02 3.096246530905287120e+00
8.469127865389417309e+01 6.947024905323601063e-01 1.055824924652020087e+02 -2.411604007576698194e+01 3.448056716766331187e-01 0.000000000000000000e+00 6.481353116370838774e-02 2.120504571086490042e+00
7.709735105465189520e+01 8.047570176266755082e-01 1.046006666656737707e+02 -2.890928126921985708e+01 3.633358973331572428e-01 5.673944443604922970e-03 4.252191672329142663e-03 2.279466071221580847e-01
7.419443274653430365e+01 6.296443590523559397e-01 1.088984571626919404e+02 -3.530659906415225890e+01 7.015428571530947510e-02 0.000000000000000000e+00 -6.944075493887708799e-04 -9.652958922348470194e-02
7.231596799361145145e+01 6.920147290443140475e-01 1.115129947644419843e+02 -4.016100645071563946e+01 1.946947166659183381e-01 7.881577783034692496e-04 -4.055506061518374117e-03 8.053758245821683592e-02
7.263767683057739077e+01 4.095102233644232204e-01 1.189569306422779817e+02 -4.551689882489575467e+01 5.253618567034769316e-02 0.000000000000000000e+00 3.611226563491913219e-03 -1.268012622403005274e+00
7.271188202176435311e+01 2.710125267030905616e-01 1.246405209399097913e+02 -5.067163634780254000e+01 2.172882476000937702e-01 9.815012294686581255e-04 -1.712013439640136525e-02 -1.729164711479097338e+00
7.284503780071891299e+01 2.769510269495114030e-01 1.317869264360187458e+02 -5.623022756845691816e+01 1.837915094142353045e-01 3.184829018141227043e-04 -3.125227093358852459e-02 -3.141469815174731561e+00
7.374676436945999569e+01 5.434906275845937662e-01 1.395648027738462815e+02 -6.431440292448310458e+01 2.264705794027223884e-01 6.923859261328836048e-04 -1.294594970483882619e-02 -2.261343123111955400e+00
7.315818446136412945e+01 5.214830365392880696e-01 1.472849250555330514e+02 -7.221331471669994073e+01 8.288509035952881798e-02 0.000000000000000000e+00 -1.226527567305325979e-02 -2.505528728694757845e+00
7.104199882313594117e+01 4.973313524556041698e-01 1.546285747927847751e+02 -8.172685431578619841e+01 3.759160061188904778e-01 0.000000000000000000e+00 -2.080782660530428041e-02 -2.712161185831564847e+00
