2.074957554022759110e-01 7.708232381565560155e-03 3.911261942646011014e-01 -2.505665693476091804e-01 2.125617600456341497e-04 1.260071915283509682e-02 1.624204599444879771e-03 4.479041259139288772e-02
-1.483044079262520465e-01 8.919752825868949159e-03 2.389627536795483898e-01 -4.379684271772107396e-01 1.900000322156986522e-04 5.340833828005126828e-03 1.779083535382944671e-03 3.448034704035046055e-02
8.527209253829307056e-02 7.432090456787649943e-03 2.921742776948491049e-01 -2.581184603191952198e-01 7.541279198309178665e-04 3.239386649930441845e-03 1.211186010911712669e-03 3.857843398279522940e-02
1.731371680590841344e-01 7.620055974705973630e-03 3.486110614050803580e-01 -2.279927734728624256e-01 3.142975625969033661e-03 -2.601884376439993814e-03 2.002022671791151790e-03 4.235571023084006015e-02
2.716909270053793346e-01 2.557543749948435613e-03 5.091766189867436010e-01 -2.703620326785335926e-01 3.122145674398093141e-03 -8.768927977451204973e-04 1.798166879846362131e-03 2.627537719072166322e-02
5.888294390744573947e-01 3.243389366599006528e-03 7.891517797201400564e-01 -2.122445827150561404e-01 5.241886397725018112e-05 -6.281449525042927468e-04 1.135312724240836115e-04 9.141047518877355380e-03
5.061208982143166057e-01 8.709387294567601939e-03 7.545515768865481698e-01 -2.448451047683147253e-01 -3.597223753061395014e-04 -1.398042540572004642e-03 -2.293001628768560896e-04 -1.030789611972981849e-02
3.727715532346037031e-01 3.174529765908382008e-03 5.871666681429145163e-01 -1.941213260742285229e-01 -5.960224211686362961e-04 -9.174838657179815388e-04 -2.515526551372531425e-04 -2.168325965796655264e-02
2.878494192984426547e-01 -1.667239594582622334e-03 5.306583648154921118e-01 -2.255532732032182741e-01 2.447652857728929579e-04 -3.626449493439292369e-03 1.413988750211483297e-04 -1.234814738660317511e-02
-1.455636366755439122e-03 3.916904965014206372e-04 2.738084529211582963e-01 -2.764639990216559151e-01 -9.028466650559961769e-05 -9.048182884016124292e-04 2.468599573437908192e-04 1.556462234804115597e-03
-2.351491758143555988e-01 5.904880197544616453e-03 1.882893607504181610e-01 -4.403799560568533722e-01 1.459137213216340524e-04 2.975895065753163217e-04 7.737935436936786704e-04 9.819242522944329060e-03
-1.618572412286028162e-01 6.117062437389098398e-03 1.863288112963225329e-01 -3.570269282090355323e-01 1.333743198887451321e-05 -7.178252594504681144e-03 1.042930481319299160e-03 8.845797927917608064e-03
