Total Atlantic Indian Pacific Arctic Southern
2.786695950443098813e+00 5.795925137004683675e-02 2.678050732338964846e+00 5.872763883864809409e-02 -8.041672104562767875e-03 0.000000000000000000e+00
3.292415594249806787e+00 9.496829252864152915e-02 3.124003705711853485e+00 7.636069951180153581e-02 -2.917103502489781439e-03 0.000000000000000000e+00
4.109367709274697411e+00 1.431494487053743825e-01 3.922564195443312141e+00 5.721128747931023689e-02 -1.355722235330073834e-02 0.000000000000000000e+00
4.680039942758942750e+00 1.178384610840158137e-01 4.534241275984887132e+00 5.141994436505491206e-02 -2.345973867501371241e-02 0.000000000000000000e+00
8.664848976107178302e+00 3.776313350468661345e-01 8.063702204425155173e+00 2.309787727305848137e-01 -7.463336095428922679e-03 0.000000000000000000e+00
9.691938705878666127e+00 3.273859345286312394e-01 9.104755046410241803e+00 2.444910760440293374e-01 1.530664889576232625e-02 0.000000000000000000e+00
9.844061156465373941e+00 3.303297572881481181e-01 9.243444678957674299e+00 2.368578778998408074e-01 3.342884231971016140e-02 0.000000000000000000e+00
8.856259972418504489e+00 3.311103229196598607e-01 8.155795930339971633e+00 3.177627255714438048e-01 5.159099358742424979e-02 0.000000000000000000e+00
7.955925061469603321e+00 2.618415510177340422e-01 7.397715263625600279e+00 2.366175247780680502e-01 5.975072204819747296e-02 0.000000000000000000e+00
7.167979507877304535e+00 2.932276045618215643e-01 6.643627401028039614e+00 2.146609119088185580e-01 1.646359037862846209e-02 0.000000000000000000e+00
8.311846152169026780e+00 4.346016093536078095e-01 7.529912099668912617e+00 3.426067027978964008e-01 4.725740348611331618e-03 0.000000000000000000e+00
9.083975101828835719e+00 4.329088546662111514e-01 8.217135390484438418e+00 4.068178866278833183e-01 2.711297005030229371e-02 0.000000000000000000e+00
1.086354285494779326e+01 4.669227737723029015e-01 9.678440017178768784e+00 6.745741768706178254e-01 4.360588712610828643e-02 0.000000000000000000e+00
1.479473594346509913e+01 6.215856402451718221e-01 1.361967663208697665e+01 5.101569068376825555e-01 4.331676429524942279e-02 0.000000000000000000e+00
1.710807807889420218e+01 7.490847116568176700e-01 1.573194946375899228e+01 6.160303585149539130e-01 1.101354496343783657e-02 0.000000000000000000e+00
1.719935969662894948e+01 1.135069377133655300e+00 1.527368346710328062e+01 7.330088020620844080e-01 5.759805032990465701e-02 0.000000000000000000e+00
1.624048808667904709e+01 9.297100127892079513e-01 1.465416185077463851e+01 5.964694600644522282e-01 6.014676305074718315e-02 0.000000000000000000e+00
1.997831761393356587e+01 1.231956692316919844e+00 1.829386183719418568e+01 4.339703712295268634e-01 1.852871319293816765e-02 0.000000000000000000e+00
2.317775386415761574e+01 1.215822791213197362e+00 2.136398594910355442e+01 4.179739189230699536e-01 1.799712049178154583e-01 0.000000000000000000e+00
2.512461976489470317e+01 1.101903352620792420e+00 2.394362478688604412e+01 5.426098877070411469e-02 2.483063661713762194e-02 0.000000000000000000e+00
2.504000162235430693e+01 1.100302104433614980e+00 2.400997603369303235e+01 -4.949328917736952466e-02 -2.078322659497038039e-02 0.000000000000000000e+00
2.237907766137133336e+01 1.075847026763839365e+00 2.187897042619897547e+01 -5.931404174616855540e-01 1.740062587018973567e-02 0.000000000000000000e+00
2.254681649353011963e+01 7.397926822223387378e-01 2.304691929809180806e+01 -1.317306643235399255e+00 7.741115645140367318e-02 0.000000000000000000e+00
2.435857958666804990e+01 7.463066283831568670e-01 2.434883528706694023e+01 -7.823644790026802465e-01 4.340251398113165182e-02 2.399636239512796445e-03
2.645385121737812995e+01 5.374438549113328412e-01 2.680275409857946656e+01 -8.944526119383450213e-01 8.105875825662127443e-03 0.000000000000000000e+00
3.217192094400642333e+01 5.761063840431559502e-01 3.216426305315926726e+01 -6.442313053347149543e-01 7.578281213871197741e-02 0.000000000000000000e+00
3.454516318708881073e+01 4.204241100371748363e-01 3.513229087771026826e+01 -1.047009816424314232e+00 3.945801576569673424e-02 0.000000000000000000e+00
3.594112974486803580e+01 2.757406770903226834e-01 3.690492404469384269e+01 -1.274456591467703737e+00 3.492161455156527622e-02 0.000000000000000000e+00
3.282147027374831794e+01 2.557778960788259504e-01 3.454765197177265890e+01 -2.054555657893546439e+00 7.259606379037165935e-02 0.000000000000000000e+00
3.312685006350671557e+01 1.096559382354348744e-01 3.659544999886407624e+01 -3.611587578111600916e+00 3.333170451880852758e-02 0.000000000000000000e+00
