Total Atlantic Indian Pacific Arctic Southern Stratosphere None
4.210266132291590885e-02 1.541510191635951932e-01 -1.706418574674288535e-01 2.725269252666664282e-03 -2.833603601475544903e-04 -3.185206590243072622e-03 1.204642979299904316e-03 5.813215434517359642e-02
2.101726335413064140e-01 2.222651674944368938e-01 -9.054050572932258178e-02 4.109078578406296332e-03 -6.224505697758500686e-04 1.458721201121340565e-03 2.008261651274783136e-03 7.149436091516554737e-02
2.979489057199003962e-02 1.300676108922176333e-01 -1.504208673387845419e-01 4.817162876764583511e-03 -2.544213407890959537e-04 5.298242332681744014e-03 2.229956372752022777e-03 3.805720677714768962e-02
2.367097520791872356e-01 2.406206422123099431e-01 -6.839344346341748315e-02 5.774415049477887689e-03 -1.925946295443645888e-04 1.674523100206901094e-02 1.948571949931391213e-03 4.020692995836081668e-02
1.151825900965379040e-01 1.467395241590934707e-01 -5.508889658298212616e-02 6.671875382204303651e-03 1.792243096129096820e-05 1.816131154553536284e-02 1.149453508717486255e-03 -2.468600346991863242e-03
3.934567752160853527e-01 2.692954887273690256e-01 7.513713583298455012e-02 6.446640147990280630e-03 -2.801563284244502797e-04 2.607296932861407485e-02 1.376277411021565927e-03 1.540842009653031579e-02
1.165122015401715144e-01 8.187948116756918471e-02 1.072499583812216301e-02 6.971588916666760644e-03 2.440690517520558713e-04 1.803208448028621042e-02 5.338005900526242384e-04 -1.873818504277524437e-03
2.012464388886429367e-01 1.989544625113167930e-01 -3.832999429200521779e-02 3.349457869744232926e-03 4.299470491627101123e-04 -1.375975899038342455e-03 2.759435857727782215e-03 3.545910579173496696e-02
1.703847431682188607e-01 2.105984843312121435e-01 -4.792233254616582588e-02 5.505521736005722713e-03 0.000000000000000000e+00 -6.077990867076970248e-03 3.796296947070711136e-03 4.484763567173041289e-03
4.085311839090027819e-01 3.755199724705683417e-01 -4.954250282377400949e-02 6.935765360139249137e-03 2.005956524008734227e-04 1.023146522188269486e-02 5.093859589320856932e-03 6.009202843846483261e-02
