Total Atlantic Indian Pacific Arctic Southern Stratosphere None
-1.919356027182406521e+01 -7.399897978222484518e+00 -4.535702494937837059e+00 -2.215663893576130805e-01 -1.751073129418241336e+00 0.000000000000000000e+00 -2.328485583190745001e-01 -5.052471721568819518e+00
-1.843003630418891703e+01 -7.437531941394270874e+00 -4.284865140177411824e+00 -1.799807314056079688e-01 -9.068462545094126970e-01 0.000000000000000000e+00 -2.377694221464008995e-01 -5.383042814555822453e+00
-1.821485422273529409e+01 -7.784441624127615533e+00 -4.308125336531754890e+00 -1.462555198913237653e-01 -5.412552005006627809e-01 0.000000000000000000e+00 -2.362244389662136734e-01 -5.198552102717712842e+00
-1.808676615332824866e+01 -8.301090318070945884e+00 -3.768829835007804885e+00 -1.249164491665426396e-01 -2.864411238750625421e-01 0.000000000000000000e+00 -3.313475719426868249e-01 -5.274140855265215144e+00
-1.720846139423798959e+01 -8.119360754133275293e+00 -3.925134413479731688e+00 -2.237791152242269710e-01 -7.305393345645622150e-02 0.000000000000000000e+00 -2.181151055264876626e-01 -4.630441057163301899e+00
-1.560468272958918057e+01 -7.871129199098795048e+00 -3.450272183339638143e+00 -2.096738897764276743e-01 4.694105954139417558e-01 0.000000000000000000e+00 -1.553813459192775470e-01 -4.387636706868995873e+00
-2.094026164968357140e+00 -2.374322300043547884e-01 -2.613442521104387239e+00 2.934960533774479963e-01 3.668552190392441736e-01 0.000000000000000000e+00 1.881227412427934897e-01 -9.162542751909724670e-02
-4.456169790368129102e-01 2.451112493751826105e-01 -2.346419072771948500e+00 3.522598140876812556e-01 1.154868058974465317e+00 0.000000000000000000e+00 3.244792285326736914e-01 -1.759162572348662579e-01
1.144689961973556658e+00 9.522525718826884145e-01 -1.978463432908463826e+00 2.648935494017408132e-01 1.142759640256654663e+00 0.000000000000000000e+00 1.866230408225108828e-01 5.766245925184231291e-01
2.284560526138957925e+01 1.556733436453814434e+01 -4.507327365183070311e-01 1.047448211735530599e+00 -7.380800270473780733e-01 0.000000000000000000e+00 9.462335668690482482e-01 6.473401881812550940e+00
2.600415606752330788e+01 1.724595511702817419e+01 -7.683351180432346217e-01 1.250553222098466311e+00 -5.013500944170149465e-01 0.000000000000000000e+00 8.621461908588192724e-01 7.915186749998118998e+00
3.433582063526657180e+01 2.295060419619350256e+01 -9.710169306142204526e-01 1.375057242620768116e+00 3.382171721807213788e-02 0.000000000000000000e+00 1.012268185635083251e+00 9.935086224213403483e+00
4.858867801780738915e+01 3.325474294674686604e+01 -2.959313379615751138e-01 1.323419305410060698e+00 1.023771652217961847e+00 0.000000000000000000e+00 1.138009561895279020e+00 1.214466588949874826e+01
6.362048320134292112e+01 4.401229541848621807e+01 4.904596165523304463e-01 1.509317879422219510e+00 1.576387167543409351e+00 0.000000000000000000e+00 1.221446917640851781e+00 1.481057620169785416e+01
7.196450216713714099e+01 4.701304366611127250e+01 3.101529819920515241e+00 1.605292666246214139e+00 2.089418299963504921e+00 0.000000000000000000e+00 1.358043040831297121e+00 1.679717467406428000e+01
7.056055693517923544e+01 4.289686501552741049e+01 4.814821895214423719e+00 1.510397758477354913e+00 1.603152953304874728e+00 0.000000000000000000e+00 1.177293153365094547e+00 1.855802615929018273e+01
1.843749408822097280e+01 1.450053222659756891e+01 -2.785068988963272929e+00 4.274982392593615343e-01 1.258100633634245735e+00 0.000000000000000000e+00 4.110384619153058527e-01 4.625393515777770581e+00
1.452109736299787990e+01 1.137100060303988514e+01 -1.989927436571860220e+00 4.683763465240817769e-01 8.275653709556407556e-01 0.000000000000000000e+00 4.213242808373992010e-01 3.422758198212758174e+00
1.077991616951895182e+01 8.375737983367855577e+00 -2.029069552497708706e+00 5.014364560496629153e-01 4.963989910830995944e-01 0.000000000000000000e+00 4.346417636416906594e-01 3.000770527874353277e+00
1.238926206908008609e+01 9.774994367554292296e+00 -2.096026979198931883e+00 4.874102475530627809e-01 4.263644759001513629e-01 0.000000000000000000e+00 4.375674466407621366e-01 3.358952510630756727e+00
5.919303996913972554e+01 3.935414059302015488e+01 9.734179175688003616e-01 1.849145945027612647e+00 6.503241263393438887e-01 0.000000000000000000e+00 1.113456660571526369e+00 1.525255472661235245e+01
6.693086650652405467e+01 4.469837647783901957e+01 1.180603493751733568e+00 1.695199161708579982e+00 7.173176263523396434e-01 0.000000000000000000e+00 1.129105999881780953e+00 1.751026374699065258e+01
6.616232774800533889e+01 4.381945010205042479e+01 1.061958925896206107e+00 1.545808579514069914e+00 9.062806213996297267e-01 0.000000000000000000e+00 1.060759194300906261e+00 1.776807032484403592e+01
6.293997852500800150e+01 4.077744247995494931e+01 7.907421076797489512e-01 1.734684800931128867e+00 5.746002655747595167e-01 0.000000000000000000e+00 1.006350256836304524e+00 1.805615861403098776e+01
5.675767705548106790e+01 3.543222409272100748e+01 3.328010035132362154e-01 1.854689563753323611e+00 4.452179850170599473e-01 0.000000000000000000e+00 1.094338997536368208e+00 1.759840541294009597e+01
5.004256728054924963e+01 2.948469925026241256e+01 5.205348403117507905e-01 1.878177301221578555e+00 2.052445003251974764e-01 0.000000000000000000e+00 9.425151334102427336e-01 1.701139625501805241e+01
4.495302659354343433e+01 2.488027412512268910e+01 4.500921353319269902e-01 1.636581663659984809e+00 8.920078824047203425e-02 3.543149407384817932e-04 8.752305535072105735e-01 1.702129301274040785e+01
4.604159159302419368e+01 2.509514110377446272e+01 3.286296371419886730e-01 1.656671983648511315e+00 -1.481059806521124213e-02 8.526318264636220667e-03 7.824175209641566209e-01 1.818501562729571930e+01
-2.993980791861629243e+01 -1.072121694918319257e+01 -1.752512585199400785e+00 -1.372994642373436491e+00 1.078104984800187099e-01 -1.990386759514949002e-03 -6.693752293017811716e-01 -1.552952862427897962e+01
-3.172810486273497688e+01 -1.200667219075880610e+01 -1.584902078673099624e+00 -1.434224021946603145e+00 1.304333624649401356e-02 0.000000000000000000e+00 -6.516060497650816297e-01 -1.606374385783787773e+01
-3.473520674486766069e+01 -1.558670863359819769e+01 -1.766996801123037031e+00 -1.519357425471501877e+00 1.137867200499325659e-01 0.000000000000000000e+00 -7.726359907621469514e-01 -1.520329461396268300e+01
2.755474416138397942e+01 2.301909705375747350e+01 -8.889658282349776064e-01 4.879052961103320651e-01 5.421075289643322304e-01 -1.111844903162809801e-03 2.881587520534132363e-01 4.107553203636570949e+00
3.074005505501303048e+01 2.398997629349697647e+01 -2.699007357754651948e-01 5.387996463383066814e-01 5.003600706052929725e-01 0.000000000000000000e+00 3.369598947633510311e-01 5.643859885584570968e+00
