Total Atlantic Indian Pacific Arctic Southern Stratosphere None
-2.553297315900808495e-02 -2.046271505936090446e-03 -4.041106358532885710e-03 -3.121285202299557975e-04 -3.510033644831365030e-03 0.000000000000000000e+00 -8.928115357866892943e-04 -1.473062159369109905e-02
3.099831105909873694e-02 -2.979380488926111625e-03 1.142581777746237573e-03 3.377568971632518863e-03 -6.832263967655150764e-04 0.000000000000000000e+00 -1.611494421686713858e-04 3.030191663758028189e-02
2.850582123775471585e-02 1.194930000827338279e-03 2.255486306391419574e-04 -3.380356571619819346e-04 -4.075157264410931559e-04 0.000000000000000000e+00 1.851777604585527889e-03 2.597911638530579076e-02
4.324678908793425092e-02 7.394071439049076933e-03 2.151512773722940447e-02 -2.175166403015708612e-04 2.627669861995382636e-04 0.000000000000000000e+00 1.609429060991669509e-03 1.268291050476612683e-02
7.836629322956940175e-03 -4.572268241299734526e-03 1.343599055099113128e-02 -1.465449697936993100e-03 -7.330993204549448835e-04 0.000000000000000000e+00 3.913586935721038995e-04 7.800973380853806500e-04
9.145335696795219059e-04 -2.727475900016934282e-03 9.187091922240380945e-03 -8.699131222729691382e-04 -1.488563870817715502e-03 0.000000000000000000e+00 -1.217895493896926158e-04 -3.064815910063548639e-03
2.803000737483372484e-03 -3.478777389808110007e-03 3.570723951135266073e-03 2.282016028294385815e-04 -1.976306365572152134e-03 0.000000000000000000e+00 5.733711576396696924e-04 3.885787781259257730e-03
2.039642435927167124e-02 7.298244789146987078e-03 2.190398708676097490e-03 1.505804918157373988e-04 -1.270496781431849215e-03 0.000000000000000000e+00 2.809048266461833688e-04 1.174679232441851358e-02
1.387767699667057271e-02 9.725610582422078432e-03 -2.410697819401410062e-04 5.903519271350756619e-04 -1.672809034964158450e-03 0.000000000000000000e+00 6.497063006887741216e-04 4.825887003328951756e-03
1.126230640071910066e-01 5.545381502058877032e-02 1.972108710234900253e-02 3.360596732140801093e-03 1.917786039146362413e-04 0.000000000000000000e+00 2.057526711127466434e-03 3.183825983707035123e-02
1.269120761399725461e-01 2.927662389266280987e-02 5.354901208721865591e-02 4.450938925070032498e-03 8.966990143108956096e-04 -9.744638900483829341e-04 3.609008319410543075e-03 3.610425779134798091e-02
1.309568887260308956e-01 4.239475540850314028e-02 5.319170126790808556e-02 3.807185612474691012e-03 -3.495609876858808869e-03 1.765078526505043559e-04 2.909889088898416978e-03 3.197245937245486030e-02
1.887815218182731791e-01 7.501040268860985349e-02 5.918216417786573841e-02 9.295844441714262111e-04 -1.792671564091806815e-04 -1.604127115069889007e-04 2.326411544253162520e-03 5.167263883128915547e-02
2.384503577843116451e-01 7.295921582212216983e-02 1.191575251479546071e-01 1.654803190513699264e-03 -8.059498214223471653e-04 0.000000000000000000e+00 -3.700305681562734723e-03 4.918506912670631698e-02
1.366693534605137317e-01 8.570451936932142745e-02 2.060399675688040846e-02 2.466966683084124545e-03 -3.706439110689202770e-03 3.151957406618383865e-05 5.426146824892038971e-04 3.102617550536162019e-02
1.151783083143072678e-01 9.085174745032027765e-02 4.390554411096838500e-03 6.848560254880750250e-03 -7.740950010840167220e-03 -1.558055640609525309e-05 2.067758184633977647e-03 1.877621858062167998e-02
1.256746100071746142e-01 9.260291789414273889e-02 1.865436653523920921e-02 3.102006205644210896e-03 -2.657460856965806421e-03 5.744648671796677761e-05 1.001720471974626480e-03 1.291361327042169459e-02
2.423668822285524049e-01 8.937904275340612104e-02 9.052168300566135195e-02 9.317855493217210017e-03 -8.013644075283688460e-04 5.960926608839376204e-05 3.898494993490060796e-03 4.999156112421763998e-02
2.530749311947254054e-01 6.957044969988966654e-02 1.418402448247345349e-01 4.296650197916705542e-03 -6.148975606890779919e-03 0.000000000000000000e+00 2.497440611933874309e-03 4.101912146714142143e-02
1.797780906829400671e-01 4.569651276923113181e-02 1.099124876532052847e-01 3.335106627014433004e-03 -9.399801478951832351e-03 0.000000000000000000e+00 9.727498521878689573e-04 2.926103526025323337e-02
1.203675739469499129e-01 2.710266948590662681e-02 9.198065189718912515e-02 3.646052752729363536e-03 -1.870308447208041472e-02 0.000000000000000000e+00 2.434674897283439342e-03 1.390660938592172546e-02
5.262371091539327916e-02 -2.245847050381976837e-03 3.081752863483585431e-02 5.545731051551534016e-04 -1.869367811367059727e-03 -5.554885176815927209e-04 2.194775066164286227e-03 2.372753748866860551e-02
-1.038055656091412954e-01 -1.251832462914579530e-02 -8.752081300795752639e-02 -1.951166387851090492e-03 2.720907299988313110e-03 0.000000000000000000e+00 2.940584216952312879e-04 -4.830227305870431719e-03
