Total Atlantic Indian Pacific Arctic Southern
-4.551426399325847250e+00 -3.233023326651360385e+00 -3.434639366873576960e-01 2.909448657170045707e-02 -1.004033622558832217e+00 0.000000000000000000e+00
-3.909983424992003354e+00 -2.951413857720036837e+00 -3.144814780277408461e-01 5.449450031069170280e-02 -6.985825895549206965e-01 0.000000000000000000e+00
-3.502311480282119138e+00 -2.851348961187770925e+00 -2.808864478938108977e-01 1.392894263942636435e-01 -5.093654975948036512e-01 0.000000000000000000e+00
-3.351805569508102600e+00 -2.767477970012732325e+00 -3.050118101901974077e-01 5.156523442832489784e-02 -3.308810237335001458e-01 0.000000000000000000e+00
-2.248078818233551157e+00 -1.868326827223509845e+00 -2.060536090448427393e-01 6.702172159970949672e-02 -2.407201035649093601e-01 0.000000000000000000e+00
-2.045321763937451909e+00 -2.163915187437902787e+00 -3.372863288822287031e-01 1.352280693861662164e-01 3.206516829965146420e-01 0.000000000000000000e+00
9.068591188462606922e-01 5.158702909210270970e-01 -3.347446385155889576e-02 3.942947200066314051e-01 3.016857177016064526e-02 0.000000000000000000e+00
1.228052507762218637e+00 8.213384982455042005e-01 -5.721567221271243314e-02 3.558047789826135343e-01 1.081249027468134533e-01 0.000000000000000000e+00
1.337786692259655741e+00 7.406378846758304713e-01 -1.024245775228330990e-01 2.419078864859839084e-01 4.576654986206751263e-01 0.000000000000000000e+00
5.852445873603901561e+00 5.476798119463312631e+00 5.725388966717606665e-02 5.012879794759359520e-01 -1.828941150025247819e-01 0.000000000000000000e+00
7.165209445379022490e+00 6.509509973997067434e+00 8.958925262531299005e-02 6.556800532238689083e-01 -8.956983446722341369e-02 0.000000000000000000e+00
1.166042255462172506e+01 1.090106333120734661e+01 2.393148402851455470e-01 5.993350056376779422e-01 -7.929062250844175208e-02 0.000000000000000000e+00
1.950174451357444383e+01 1.809274002610349896e+01 2.654702416262124109e-01 6.856700013915114633e-01 4.578642444532258771e-01 0.000000000000000000e+00
2.491754330743729184e+01 2.305329969731364415e+01 3.580431249144160888e-01 6.452576619665680857e-01 8.609428232426368233e-01 0.000000000000000000e+00
