Total Atlantic Indian Pacific Arctic Southern Stratosphere None
-1.931948481116101490e+01 -7.240722203443000993e+00 -4.786974313913336943e+00 2.805966049886190333e-02 -1.549137512436593145e+00 0.000000000000000000e+00 -2.631696677594018707e-01 -5.507540774107528847e+00
-1.783158428371772075e+01 -6.713198324518509175e+00 -4.486168865847542264e+00 1.008782003390515519e-01 -9.856854686833191881e-01 0.000000000000000000e+00 -3.770852811047354924e-01 -5.370324543902665226e+00
-1.667485537253052641e+01 -6.484926987005117383e+00 -3.991773842622647006e+00 1.774703258744311507e-01 -6.170880252865500459e-01 0.000000000000000000e+00 -2.565575235391678310e-01 -5.501979319951480818e+00
-1.556455895625819785e+01 -6.207284633988804146e+00 -3.878826838086591788e+00 1.612811920569870716e-01 -4.465053605461214437e-01 0.000000000000000000e+00 -3.298301009450065324e-01 -4.863393214748660931e+00
-1.410461852623053325e+01 -5.775202912552468426e+00 -3.384661787839218228e+00 8.881991192842331184e-02 -2.268922286690393531e-01 0.000000000000000000e+00 -2.077990551341876990e-01 -4.598882453964046491e+00
-1.220074364879123152e+01 -5.735735107350458328e+00 -2.973734707379478870e+00 1.546640523075671902e-01 4.754824056039471114e-01 0.000000000000000000e+00 -2.399795942051320685e-01 -3.881440697767675196e+00
2.058535239075308887e+00 1.947263032524130466e+00 -1.916575485203222851e+00 6.586429866253440402e-01 2.136988732725925433e-01 0.000000000000000000e+00 2.933824112711723719e-01 8.621234205852927879e-01
4.023049546522585729e+00 2.596071793548799800e+00 -1.150707522879454547e+00 6.492606333502476401e-01 3.657416679108760893e-01 0.000000000000000000e+00 3.445959563102442003e-01 1.217825557168740636e+00
5.677091986665094403e+00 3.326158298699808835e+00 -9.776466849241201018e-01 5.265435929523111236e-01 7.639033597120314933e-01 0.000000000000000000e+00 3.417170509775808163e-01 1.696416369247489397e+00
2.563378917744378072e+01 1.526603040811376566e+01 1.981197596825784446e-01 8.926151052169570832e-01 -3.048806553302187972e-01 0.000000000000000000e+00 9.791890621452006283e-01 8.602715497615488260e+00
2.994299130723253555e+01 1.732942964251399687e+01 4.278612394834042099e-01 1.133739596026732910e+00 -8.295478425685615109e-02 0.000000000000000000e+00 1.129156664612475991e+00 1.000575894885279915e+01
3.973836970825698245e+01 2.525917423138507090e+01 6.439592820288144726e-01 1.127598974397726606e+00 1.608382189743917390e-01 0.000000000000000000e+00 1.130692894501376999e+00 1.141610610696964478e+01
5.488564221079162309e+01 3.649724293535705755e+01 8.513416992164394292e-01 1.139845807259534771e+00 9.967488019059148607e-01 0.000000000000000000e+00 1.030355182147684845e+00 1.437010778490501650e+01
7.007068240873904585e+01 4.722061655371171440e+01 1.700469466762863036e+00 1.090143177516718076e+00 1.674392398730415454e+00 0.000000000000000000e+00 1.469500192866884047e+00 1.691556061915039066e+01
7.666968566084518955e+01 4.980887324612520928e+01 2.666652388910440763e+00 1.528871619963571016e+00 1.755764425323040445e+00 0.000000000000000000e+00 1.484347459970343230e+00 1.942517652055263966e+01
7.207748890938317743e+01 4.457708137010296667e+01 3.247600184583152139e+00 1.498693977661988974e+00 1.443944453365067382e+00 0.000000000000000000e+00 1.418837495170657048e+00 1.989133142849932412e+01
2.413296943868933653e+01 1.782103239361134328e+01 -1.463239486808414203e+00 6.340691117370383934e-01 1.131922728867206240e+00 0.000000000000000000e+00 4.866150858015347302e-01 5.522569605480611266e+00
1.887068285284766134e+01 1.397978643535881282e+01 -1.448888669426830589e+00 5.929053526491842030e-01 5.721437532460786901e-01 0.000000000000000000e+00 5.311029315585129584e-01 4.643633049461935336e+00
1.432847935218952706e+01 1.020601036661163263e+01 -1.352065094402163936e+00 6.337029056334461119e-01 5.569921873787058164e-01 0.000000000000000000e+00 4.658518414314583023e-01 3.817987145536460236e+00
1.591536278769705781e+01 1.125376219656964771e+01 -1.257665597514260991e+00 6.304267747705925018e-01 3.688423839445457708e-01 1.503135750949383955e-04 3.568674585065991778e-01 4.562979257844862246e+00
5.746190722424426411e+01 3.800076899029591715e+01 1.164464659182281175e-01 1.262050294049577470e+00 6.433310200672488488e-01 2.571439551162918707e-03 1.126674202446595663e+00 1.631006481191549184e+01
6.413900793928317512e+01 4.402418830995492982e+01 5.659474629384909639e-01 1.313825989042390452e+00 5.387848022841766893e-01 0.000000000000000000e+00 1.097917510258064056e+00 1.659834386480514468e+01
6.331648128798035202e+01 4.333553881985499601e+01 5.990515950867995043e-01 1.264120173718245033e+00 4.597282157987833129e-01 0.000000000000000000e+00 1.080982088378179995e+00 1.657706039514341612e+01
6.109854525383374124e+01 4.119681392909877360e+01 5.729047798880888553e-01 1.254933399682151451e+00 3.093337104100433721e-01 6.427293341892421213e-03 1.077708371478462990e+00 1.668042376993436449e+01
