Total Atlantic Indian Pacific Arctic Southern Stratosphere None
-2.062309219672171423e+01 -2.980734594082495859e-01 -2.316257981326038939e-01 -1.477067129993598726e+01 -7.002202847300449395e-01 0.000000000000000000e+00 -6.644746446033978904e-01 -3.958026709911428576e+00
-2.656389713695698163e+01 -2.629791381370188974e-01 -2.134535324276914114e-01 -1.913407678817684143e+01 -1.139774877256191088e+00 0.000000000000000000e+00 -7.752111713270251059e-01 -5.038401629632194734e+00
-3.500610049510559918e+01 2.060414074039030874e-01 -1.566800321268516927e-01 -2.670850664416806808e+01 -1.343271542562737064e+00 0.000000000000000000e+00 -7.735930368249543942e-01 -6.230090646826917045e+00
-3.895642514885417285e+01 1.405373620005658575e+00 -1.514687998484882114e-01 -2.970367280654815545e+01 -2.324396028899797795e+00 0.000000000000000000e+00 -8.195028402417320335e-01 -7.362758293321646441e+00
-3.983758933067577601e+01 1.377304678982771868e+00 -1.312982909043783619e-01 -3.080480459165028506e+01 -2.632013280917814946e+00 0.000000000000000000e+00 -7.600813509412757130e-01 -6.886696495244783556e+00
-3.824582008926525845e+01 1.779179456160427719e+00 -1.399997476639122107e-01 -2.973345840349423241e+01 -2.982750937101055655e+00 0.000000000000000000e+00 -7.968119860716393887e-01 -6.371978471094852381e+00
-3.561090029267535328e+01 2.909958512687537358e+00 -1.110700538106428881e-01 -2.781418562273392681e+01 -3.909275973840611762e+00 0.000000000000000000e+00 -7.636809794796981521e-01 -5.922646175498028853e+00
-3.286371683464514604e+01 3.541675550650310811e+00 -1.789302713512902765e-01 -2.563058136685829425e+01 -3.979372898624022881e+00 0.000000000000000000e+00 -8.318020386356619333e-01 -5.784705809826171219e+00
-3.107958590448407321e+01 4.022278919346131687e+00 -1.302006165287337702e-01 -2.423163024306332147e+01 -4.308599957070551767e+00 0.000000000000000000e+00 -6.480291620818138254e-01 -5.780644847897788097e+00
-2.992568744432344729e+01 4.831387617330180184e+00 -1.077202399786386933e-01 -2.293652695072503178e+01 -4.871697204013130111e+00 0.000000000000000000e+00 -8.003597570165817965e-01 -6.040770909920238019e+00
-2.870498235924542030e+01 4.167460369375760365e+00 -1.046604733655999986e-01 -2.092402690584187042e+01 -4.678600040335709309e+00 0.000000000000000000e+00 -8.295462757803128140e-01 -6.335609033297711967e+00
-2.805530151409143969e+01 4.382010139167022089e+00 -7.677684842022913791e-02 -2.009583756412070343e+01 -4.895995551729833473e+00 0.000000000000000000e+00 -1.143593134929403510e+00 -6.225108554058292221e+00
