-1.373535268145442967e-01 -5.798744943793660185e-03 -4.087789204236189078e-01 2.618103433967288937e-02 0.000000000000000000e+00 2.509564548774576020e-01 -3.690038125443924093e-07 7.829065934612748482e-05
-1.548381361681562540e-01 -6.885586538788345499e-03 -4.130930685269874059e-01 1.477227881915748817e-02 0.000000000000000000e+00 2.531751371717431143e-01 -4.867127264646685477e-07 -2.772178782836500193e-03
-1.805104604947186386e-01 -1.436488618157648334e-02 -3.096893506569774468e-01 -1.632838668698147547e-02 0.000000000000000000e+00 1.716852411955693269e-01 -7.623378876619430073e-07 -1.176831433767832648e-02
-2.441041174776414358e-01 -1.372046795172776612e-02 -4.394368823419926295e-01 3.043614170787372133e-02 0.000000000000000000e+00 2.096809961362495756e-01 -1.823018214579882099e-06 -3.111028258866440840e-02
-2.858345588943710380e-01 -2.176692535880513091e-02 -4.194012096879667362e-01 7.169846340180050263e-04 0.000000000000000000e+00 1.906046603856703381e-01 -6.953023553109214268e-06 -3.591509735673762554e-02
-3.183368170430980748e-01 -1.640247133691413728e-02 -4.425458596208746709e-01 1.578905337127137209e-03 0.000000000000000000e+00 1.853272768273779014e-01 -1.356132193585288226e-05 -4.632860756347126352e-02
-2.416277116727738039e-01 4.198810755645891214e-03 -3.591114855108842319e-01 -2.394243009241895162e-02 3.467921317038362023e-07 1.812248389782755709e-01 -2.037924948572428463e-05 -4.397187478966028962e-02
-2.070160213193485976e-01 -1.530296893040777872e-02 -3.154101088919560869e-01 2.634559826116163617e-03 0.000000000000000000e+00 1.669615837848473228e-01 -1.055804937212908901e-05 -4.586342117803738488e-02
-2.387034035984507974e-01 -1.377330651628977734e-02 -3.167517127423818413e-01 -9.068585956891805910e-03 0.000000000000000000e+00 1.519871409946505214e-01 -7.578466630220349503e-06 -5.107548164188783352e-02
-3.616417364748062413e-01 -1.956794645542054428e-02 -4.221475326377778781e-01 -1.386573820173612678e-02 0.000000000000000000e+00 1.582472156004788300e-01 -9.907602334711740623e-06 -6.426934740851157624e-02
-2.501317321805659466e-01 -1.273492153511290165e-02 -3.238684061954081317e-01 -1.481126672804780955e-02 0.000000000000000000e+00 1.524932831794423294e-01 -3.892259419928230641e-06 -5.118989023883842304e-02
-2.089561604867143929e-01 -1.204457167659380573e-02 -3.787272954410177972e-01 1.912959337690673268e-03 0.000000000000000000e+00 2.019297914193263488e-01 -2.181854942553671609e-06 -2.204362601659655418e-02
