,tot,,atl,,ind,,pac,,arc,,sou,
,CAT1,CAT2,CAT1,CAT2,CAT1,CAT2,CAT1,CAT2,CAT1,CAT2,CAT1,CAT2
2010,-9.84E-02,-0.06281601,-1.82E-01,-0.14868627,3.95E-04,0.00107083,8.38E-02,0.08371437,8.16E-05,0.00149176,-3.25E-04,-0.00040673
2011,-1.18E-01,-0.06405597,-1.86E-01,-0.14421511,3.70E-04,0.00110966,6.77E-02,0.07757428,8.35E-05,0.00189556,-3.20E-04,-0.000421
2012,-1.46E-01,-0.09768433,-2.04E-01,-0.17387111,3.13E-04,0.00091795,5.75E-02,0.07433333,3.85E-05,0.00123805,-2.65E-04,-0.00030256
2013,-1.58E-01,-0.09981866,-2.12E-01,-0.17670439,2.01E-04,0.00083484,5.40E-02,0.0753646,1.31E-05,0.00098714,-3.53E-04,-0.00030085
2014,-1.62E-01,-0.10136638,-2.21E-01,-0.18700436,2.73E-04,0.00100884,5.90E-02,0.08374477,3.98E-05,0.00108576,-9.24E-05,-0.00020161
mean,-1.36E-01,-8.51E-02,-2.01E-01,-1.66E-01,3.10E-04,9.88E-04,6.44E-02,7.89E-02,5.13E-05,1.34E-03,-2.71E-04,-3.27E-04
