Total Atlantic Indian Pacific Arctic Southern
6.440007241555811834e-02 1.108006038416963213e-01 6.340352567519575008e-04 -4.664954580902217623e-02 -1.053381471228213330e-02 0.000000000000000000e+00 6.950914190614607743e-04 9.454274698688584777e-03
7.648457749732999467e-02 1.061931882193987431e-01 2.631296478075379397e-04 -2.990798462740984487e-02 -1.159830452866332864e-02 0.000000000000000000e+00 1.371356344267010956e-03 1.016323697318364389e-02
1.198324549723986249e-01 1.227214392733823045e-01 9.226485230009205457e-04 -1.551858761758241959e-02 -1.022339738880522798e-02 0.000000000000000000e+00 1.909147823509694392e-03 2.002091707850483029e-02
1.333981941874535504e-01 1.358496462066537680e-01 8.530263558711792060e-04 -1.464909216851313645e-02 -1.158667977237931579e-02 0.000000000000000000e+00 2.270505756030727958e-03 2.066138606180774329e-02
9.533354665977626652e-02 1.412793366394978767e-01 -5.574457065153996240e-04 -1.837844919847459596e-02 -3.824111267070129383e-02 0.000000000000000000e+00 1.925721219829621116e-03 9.298888197019386861e-03
1.270750173045724074e-01 1.882136600682027539e-01 4.577373756852578038e-04 -1.658707912126395484e-02 -6.346319062142738443e-02 0.000000000000000000e+00 2.421075954203738990e-03 1.603796241610176351e-02
5.560706284088965529e-02 1.893383449444603350e-01 1.034346667751241894e-03 -4.086976716057617864e-02 -9.859933867426194654e-02 0.000000000000000000e+00 2.073306644856809898e-03 2.644936590769726183e-03
9.536703218838429863e-02 2.223980227810138932e-01 2.081601058051464875e-03 -6.245337346036973492e-02 -7.383808725830701136e-02 0.000000000000000000e+00 1.804429410227581477e-03 5.375482812262147303e-03
1.092337671620547679e-01 2.081175041113227930e-01 1.811588804636720144e-03 -7.838383153086331268e-02 -3.785524695222958896e-02 0.000000000000000000e+00 2.324432177000620731e-03 1.322732156428886932e-02
1.723842679339865347e-01 2.129627821038106439e-01 2.372397181065351128e-03 -5.048776459551218565e-02 -2.294970753346055325e-02 0.000000000000000000e+00 2.900889802798301172e-03 2.758716714192516184e-02
1.825819365239285397e-01 1.901706705609655934e-01 1.488775937249580805e-03 -3.065099977259724134e-02 -1.463615798123983625e-02 0.000000000000000000e+00 3.135688100548412235e-03 3.307644818288032335e-02
1.399103821351005972e-01 1.519164997877148482e-01 1.138442912780166048e-03 -2.865359625523411502e-02 -1.323228371460038674e-02 0.000000000000000000e+00 1.904863835906446838e-03 2.683758296762468049e-02
