Total Atlantic Indian Pacific Arctic Southern
1.856705036285442389e+01 3.101010973843933843e-02 1.228188002659783146e-01 1.757644555937839925e+01 8.353753911113616093e-01 0.000000000000000000e+00
1.879812856164943469e+01 1.624891936789036109e-02 1.541281998794391817e-01 1.787173520326022214e+01 7.560162391418854266e-01 0.000000000000000000e+00
1.866320669700311896e+01 6.465831759816907665e-02 1.505823728862269451e-01 1.759257170567564188e+01 8.553943008430868744e-01 0.000000000000000000e+00
1.950606755796439629e+01 7.732635580084232241e-02 1.670416760629439001e-01 1.848392137416053060e+01 7.786305368195873822e-01 0.000000000000000000e+00
2.148702771146962576e+01 7.363081096242521384e-02 1.578416135173086876e-01 2.054836846374663750e+01 7.071868232432558798e-01 0.000000000000000000e+00
2.488272977483010706e+01 1.607508623375226153e-01 1.923563436818562233e-01 2.370187364201937541e+01 8.265345467262070756e-01 0.000000000000000000e+00
2.658675371436059365e+01 1.557549855538600259e-01 1.636187163221216878e-01 2.550145851725991264e+01 7.659214952247109798e-01 0.000000000000000000e+00
2.746199472539066022e+01 2.193703525018796952e-01 2.165409537014021946e-01 2.613687301392799256e+01 8.892104052593923225e-01 0.000000000000000000e+00
2.682298782225515055e+01 4.907084098281083162e-01 2.254556813238653423e-01 2.521866281886621053e+01 8.877377014245781961e-01 0.000000000000000000e+00
2.718788763429748201e+01 4.759639124193733584e-01 2.104279500868305453e-01 2.564314291797057876e+01 8.583528538206939285e-01 0.000000000000000000e+00
2.589026210662857608e+01 5.732350137022951264e-01 2.267855898603887699e-01 2.425994190868409106e+01 8.302995943817877977e-01 0.000000000000000000e+00
9.697672135819153993e+00 2.086924704917632045e-01 1.975304545482058916e-01 8.918599767855573290e+00 3.728494429236165475e-01 0.000000000000000000e+00
8.741704427578593339e+00 1.487861585817271404e-01 1.710924805690547390e-01 8.099335363948211963e+00 3.224904244795954167e-01 0.000000000000000000e+00
7.806880168424472188e+00 1.406390417267471271e-01 1.670734251441227391e-01 7.220811474561488197e+00 2.783562269921093790e-01 0.000000000000000000e+00
2.246486734357358372e+01 4.646391630041731835e-01 2.669617677593204008e-01 2.109540445302169331e+01 6.378619597883959935e-01 0.000000000000000000e+00
2.091013831402313627e+01 6.414261173375873648e-01 2.493225278487392060e-01 1.944846204909660514e+01 5.709276197402075592e-01 0.000000000000000000e+00
2.163480237043421184e+01 6.128610378524738111e-01 2.661553199441372142e-01 2.013895509743272427e+01 6.168309152048797595e-01 0.000000000000000000e+00
2.417569267581110459e+00 3.091118251500146186e-01 -5.709540144903914316e-02 2.181398919075651754e+00 -1.584607519551619464e-02 0.000000000000000000e+00
2.085283151503438681e+00 2.559938120960394414e-01 -9.050933789265340479e-02 1.926522869284557515e+00 -6.724191984505209149e-03 0.000000000000000000e+00
4.129939897449654285e-01 1.813342511874262430e-01 -1.059220796063154307e-01 3.336432673224380419e-01 3.938550841414814423e-03 0.000000000000000000e+00
2.062604134432982050e+01 1.059261862370447727e+00 2.670238709412519618e-01 1.871056492802602733e+01 5.891906829920940947e-01 0.000000000000000000e+00
2.005956356122598550e+01 1.175620830035136510e+00 2.413593937639781362e-01 1.811609466798645229e+01 5.264516840180070156e-01 3.698542242425325016e-05
2.181329867729187910e+01 1.502364167611624168e+00 2.667198051379911505e-01 1.956222250003274965e+01 4.819922045095143548e-01 0.000000000000000000e+00
2.412610412698435880e+01 1.662631452854086644e+00 2.101545157608454839e-01 2.178953961420079821e+01 4.637785441686221866e-01 0.000000000000000000e+00
2.577750475275669828e+01 2.201278584836569685e+00 2.338298349714657554e-01 2.292059668769407921e+01 4.217996452545948460e-01 0.000000000000000000e+00
2.558034354652488673e+01 2.629493748882175463e+00 2.316595815959281435e-01 2.235533996873373397e+01 3.638502473130448833e-01 0.000000000000000000e+00
2.202181588696464232e+01 2.511277470203213458e+00 2.561171843957252281e-01 1.887550036946291243e+01 3.789208629028044673e-01 0.000000000000000000e+00
1.903855851723712433e+01 2.160278865448915120e+00 2.066904970637203909e-01 1.640767847727890683e+01 2.639106774455898807e-01 0.000000000000000000e+00
1.608860304415687281e+01 2.082708880548973518e+00 2.291620161872016115e-01 1.351951062546848803e+01 2.572215219522077656e-01 0.000000000000000000e+00
1.708422700205137446e+01 1.395886533192423506e+00 2.995349592914479109e-01 1.510587965362691421e+01 2.829258559405965490e-01 0.000000000000000000e+00
1.646326197130179381e+01 1.534380284580829867e+00 3.171889761706502275e-01 1.430750954232057381e+01 3.041831682297411188e-01 0.000000000000000000e+00
1.642469817832681755e+01 1.546165810551731301e+00 3.383115587535850954e-01 1.428401522425667380e+01 2.558693945465833619e-01 0.000000000000000000e+00
1.651556951258624650e+01 1.598384652383364468e+00 2.987169541290933816e-01 1.438828205891353562e+01 2.301858471602568623e-01 0.000000000000000000e+00
1.781829071566516376e+01 1.654675657850258164e+00 3.504062759303955277e-01 1.555058270545491972e+01 2.626260764295910155e-01 0.000000000000000000e+00
1.770895256333716006e+01 1.143786172667844880e+00 3.291555316777848850e-01 1.597561598405407679e+01 2.603948749374578875e-01 0.000000000000000000e+00
1.665773543682974278e+01 4.769792079610289948e-01 3.236486085319306150e-01 1.562817497949481016e+01 2.289326408419682934e-01 0.000000000000000000e+00
1.518007585719142227e+01 -1.367777690664417345e-01 3.661765588064588295e-01 1.471875405783402435e+01 2.314916329867626743e-01 4.313766306204982288e-04
1.342269900189783982e+01 -7.038164427852888760e-01 3.842069100518063496e-01 1.354544189134579213e+01 1.968666432855444015e-01 0.000000000000000000e+00
1.173036512035874068e+01 -1.381632185016014036e+00 3.791137638842884128e-01 1.255309581921532391e+01 1.797877222751463056e-01 0.000000000000000000e+00
1.104302533820064092e+01 -2.455096313177259848e+00 3.342417869296162580e-01 1.301985600618268180e+01 1.440238582656035715e-01 0.000000000000000000e+00
1.063898556490806868e+01 -4.035196711664521096e+00 3.366265720364370884e-01 1.416645340708370249e+01 1.711022974524499529e-01 0.000000000000000000e+00
9.571544806721657750e+00 -4.992529963419969796e+00 3.391537395235337260e-01 1.412268351052652449e+01 1.022375200915723176e-01 0.000000000000000000e+00
8.444919151940180058e+00 -5.180166571544758014e+00 2.998323840255966433e-01 1.320438623560730207e+01 1.208671038520428287e-01 0.000000000000000000e+00
1.322561467635622456e+01 -3.246887960862653522e+00 3.590609075737639655e-01 1.597475209724410306e+01 1.386896324010199189e-01 0.000000000000000000e+00
1.245049457889435018e+01 -3.799742192809762997e+00 3.413898663663789135e-01 1.576922986018897177e+01 1.388557096206462504e-01 7.613355281145921249e-04
1.050107723766751633e+01 -4.335808904802443742e+00 3.461855591498165241e-01 1.437223614914305436e+01 1.184644341770806769e-01 0.000000000000000000e+00
8.821224154080541169e+00 -4.927945987481831658e+00 3.208062482400199089e-01 1.330883898659384101e+01 1.195249067285215350e-01 0.000000000000000000e+00
