Total Atlantic Indian Pacific Arctic Southern
6.619736434277194437e-02 -1.544976200335123305e-02 -1.918621117250313103e-03 1.006957179882264075e-01 -5.071209802731150781e-03 0.000000000000000000e+00 3.615256307155906680e-04 -1.242058925466236856e-02
2.735839423485670469e-02 -1.515661053018940371e-02 -3.795249721083286069e-03 6.852584985086164482e-02 -6.804522138408425694e-03 0.000000000000000000e+00 -5.385031482097121531e-04 -1.487082058396863547e-02
-1.384295879914369289e-02 -2.419996986837646968e-02 -4.375564995212266953e-03 5.826442239202538065e-02 -1.329748524676184485e-02 0.000000000000000000e+00 -1.249705158491017879e-03 -2.898349318363627192e-02
-2.874758872249376027e-02 -2.239702025482994546e-02 -4.287207475243811662e-03 5.877259581964856816e-02 -2.928453150049204964e-02 0.000000000000000000e+00 -1.770192719740947256e-03 -2.978034509943960212e-02
-2.102760077352050505e-02 -2.065273703659888452e-02 -3.329794134467855323e-03 8.670894026805295307e-02 -5.859194006216771056e-02 0.000000000000000000e+00 -2.524560302051657035e-03 -2.264302748376990915e-02
-7.809758033128838539e-02 -1.659140607535821571e-02 -6.345458121089139585e-03 1.031337396047967980e-01 -1.191008891693225574e-01 0.000000000000000000e+00 -4.097961141547571198e-03 -3.508548701253962065e-02
2.388808990907701629e-02 -8.348470066396091946e-03 -7.663833078599494204e-03 1.812018438381977625e-01 -1.213309936005899647e-01 0.000000000000000000e+00 -3.151490462637879242e-03 -1.682767304834598132e-02
1.257678919570888801e-02 -1.551721849994542810e-02 -8.405293964048326724e-03 1.722134953682571967e-01 -1.100251938933124868e-01 0.000000000000000000e+00 -2.304820498917536584e-03 -2.338569236483051608e-02
4.175924696618699139e-02 -2.274695032273995471e-02 -8.665534394050619302e-03 1.744891095714559137e-01 -6.495556183729232769e-02 0.000000000000000000e+00 -1.559420258294499668e-03 -3.479976326217508464e-02
2.606945750902884412e-02 -3.173558758760191417e-02 -4.009581089488481638e-03 1.275622231083783364e-01 -2.963209333865425218e-02 0.000000000000000000e+00 -1.405817110451312336e-03 -3.471353388860153738e-02
3.021297542924939860e-03 -2.883529835132230684e-02 -3.618472827944114924e-03 8.229236826914650138e-02 -1.314113519576194308e-02 -3.287183923301267882e-08 -1.516696852567974655e-03 -3.215892303920098866e-02
4.036713227923424685e-02 -1.960133787222155879e-02 -1.794276805338029801e-03 8.597778402004532805e-02 -6.127670965303229703e-03 0.000000000000000000e+00 -4.197036289024022181e-04 -1.766828913869024353e-02
