Total Atlantic Indian Pacific Arctic Southern Stratosphere None
2.358810906626866810e+01 9.388674459926317439e+00 5.223390833750570117e+00 1.180607044252452997e-01 1.445831678270558029e+00 0.000000000000000000e+00 4.024635615862441340e-01 7.009687828309727919e+00
2.595329322558353624e+01 9.399189555338784530e+00 5.624907625897798802e+00 1.204034171320575441e-01 2.604806309132652764e+00 0.000000000000000000e+00 4.415843223178246291e-01 7.762401995764426132e+00
2.667424790667174150e+01 8.937862172320693688e+00 5.751704865460523841e+00 1.237626337244505520e-01 3.722487609473663639e+00 0.000000000000000000e+00 4.411877749467270071e-01 7.697242850745700693e+00
4.323074548098811221e+01 1.887065346863743898e+01 7.535260876768012039e+00 1.087902385647994796e+00 8.004652386256614349e-01 0.000000000000000000e+00 1.327188497979424175e+00 1.360927501332955813e+01
4.474186096065722751e+01 1.802153637276100895e+01 8.321554211016200853e+00 9.317715888560583748e-01 1.439337900577168039e+00 0.000000000000000000e+00 1.285826672193454590e+00 1.474183421525331461e+01
4.468984194525410913e+01 1.791560211910180911e+01 9.393745065174320175e+00 1.069118021793401763e+00 -4.356789397320248169e-01 0.000000000000000000e+00 1.210079259850963984e+00 1.553697641906558502e+01
4.595868415021105591e+01 1.955894309802404507e+01 1.054888679078051084e+01 9.518729636746631195e-01 -2.225838106686807372e+00 0.000000000000000000e+00 1.250905211950767315e+00 1.587391419246783997e+01
4.949664940192215568e+01 1.994063001022256643e+01 1.219411415965266876e+01 1.136724749320621175e+00 -2.058089006830350343e+00 0.000000000000000000e+00 1.216092654216820890e+00 1.706717683533980434e+01
5.278089322852721921e+01 1.930403111065080068e+01 1.310816624503384809e+01 9.499861562415878868e-01 -3.599722410652219096e-01 0.000000000000000000e+00 1.219719858627013709e+00 1.855896209903911398e+01
5.443356574272307569e+01 1.942370799816013971e+01 1.355170785218339979e+01 8.891939216827330350e-01 1.166340577887635815e-01 0.000000000000000000e+00 1.302823648149732616e+00 1.914949826475835337e+01
5.410587188991806329e+01 1.837309928796623382e+01 1.345625159446660035e+01 1.159903634216459700e+00 5.864124041262006731e-02 0.000000000000000000e+00 1.270687645016276957e+00 1.978728848783986294e+01
5.329312142204042146e+01 1.715759571607070200e+01 1.348375225819106227e+01 1.086912824993472526e+00 -6.918539991296362990e-02 0.000000000000000000e+00 1.100257750955889291e+00 2.053378827174229571e+01
5.379475025615530370e+01 1.494720655342147175e+01 1.546131608254236944e+01 1.046751082741657513e+00 5.392684853741011031e-01 0.000000000000000000e+00 1.030392433281131837e+00 2.076981561879449956e+01
5.342331744206147448e+01 1.415780992503313662e+01 1.658546059799089889e+01 9.892451396522142781e-01 8.861214703257969116e-01 0.000000000000000000e+00 9.756576206167236753e-01 1.982902268844273053e+01
5.322221438569066976e+01 1.313579842843857470e+01 1.727839836278922903e+01 9.350807792868601753e-01 1.028367118457715890e+00 0.000000000000000000e+00 9.845373610312653234e-01 1.986003233568700566e+01
5.097903909920578513e+01 1.248706426991476270e+01 1.760893379061912611e+01 9.806207038273587751e-01 7.805018075811241962e-01 0.000000000000000000e+00 9.100801280259750436e-01 1.821183839923746106e+01
4.764445757777290424e+01 1.123024380874553607e+01 1.619783318738837607e+01 1.060356004741275227e+00 5.981078858118911157e-01 0.000000000000000000e+00 8.932849600214571861e-01 1.766463173106432194e+01
4.592563395474574861e+01 1.078163367178823151e+01 1.650439608440411732e+01 1.006497570899975491e+00 1.858713352782655759e-01 0.000000000000000000e+00 8.606655486152536838e-01 1.658656974375989890e+01
4.414507511832572817e+01 9.525854896506588787e+00 1.663428125374069921e+01 9.916659071253627333e-01 -3.388473986782603031e-01 0.000000000000000000e+00 8.756077490728997326e-01 1.645651271055841391e+01
4.294616624910906211e+01 8.436492571560568976e+00 1.787327330011885707e+01 1.050311814799538723e+00 -5.996501165434906522e-01 0.000000000000000000e+00 6.639699943983068398e-01 1.552176868477526739e+01
4.097522866062790570e+01 7.769957495288347893e+00 1.649925598342497324e+01 9.299499328004550147e-01 -9.784875433415758383e-01 9.300166311704994183e-04 7.572945098226550042e-01 1.599632826600182867e+01
4.360382048029055824e+01 9.206816656537403887e+00 1.630731577126448428e+01 1.165112733333081740e+00 -8.679486864451944061e-01 0.000000000000000000e+00 7.689030283441137259e-01 1.702362097725673706e+01
4.620342154791962486e+01 9.800566952763048789e+00 1.831830243496631994e+01 1.170999689733674520e+00 -1.261623143260390378e+00 2.426257290146255786e-03 8.231468888129360728e-01 1.734960246761400882e+01
4.670697606997230622e+01 9.615213608356418362e+00 1.864799405756483708e+01 1.197850231396317744e+00 -1.528229608204801249e+00 0.000000000000000000e+00 6.611910756761975039e-01 1.811295670518336109e+01
2.425603049576387704e+01 2.879563742873503696e+00 1.375065860859657541e+01 3.991135298326871084e-01 -7.228345777123613702e-01 0.000000000000000000e+00 1.857519150318943935e-01 7.763777277141576505e+00
2.381099331085167137e+01 3.250331703085122648e+00 1.323204183258928168e+01 4.041364965855563374e-01 -9.507195131132001320e-01 0.000000000000000000e+00 2.086187594333649697e-01 7.666584032271579474e+00
2.211727912573442367e+01 3.216768136019761748e+00 1.235548185168202906e+01 3.909166244131582202e-01 -1.232407806097029157e+00 -1.701125040135368499e-03 1.460559140332003125e-01 7.242165530723421618e+00
1.972436364445516688e+01 3.152837645704141600e+00 1.142389790799758664e+01 3.398571658154321273e-01 -1.362965609464328098e+00 0.000000000000000000e+00 1.888156761150564522e-01 5.981920858287239184e+00
1.632033755005692655e+01 2.710794895567445462e+00 9.320214884315356940e+00 3.372411446081244879e-01 -1.398665195209579659e+00 2.042943804348620017e-03 2.359817702762700697e-01 5.112727106694973322e+00
1.618352047749993972e+01 2.575665101650485234e+00 1.065502887022725353e+01 2.559006204043099975e-01 -2.038810025264600423e+00 2.621476529138033274e-04 2.176986034491511790e-01 4.507854550767967261e+00
5.650494312524353546e+01 9.387925787590072346e+00 2.860672466253130963e+01 1.188743644507377351e+00 -1.325679850133671511e+00 1.421997901264701429e-02 4.989395087398291739e-01 1.813406939299592935e+01
