6.608896152178339589e-02 1.508311115851827290e-02 3.322280159188671644e-02 2.193807950342553225e-03 -3.165961341876643870e-03 1.061028769627997332e-05 1.006614736903000285e-03 1.773797713831322051e-02
1.157355682550993414e-01 4.087861434501256774e-02 4.374062572313558439e-02 3.452443964765000879e-03 -2.522248715470062908e-03 1.890532300496977954e-06 2.423611063612004981e-03 2.776063134174371408e-02
7.793792893916956510e-02 2.179573549989933731e-02 3.575341710043272031e-02 1.304206573803784680e-03 -4.767790388174931483e-03 0.000000000000000000e+00 1.313332100335738587e-03 2.253859565567092535e-02
1.307721559574409609e-01 3.723409705529470703e-02 6.323322221378395447e-02 1.906397569575305536e-03 -1.023366955392029584e-02 -9.456589744395900104e-06 1.820478184701643676e-03 3.682108707775003792e-02
7.161621427834366505e-02 3.431947166575877867e-02 3.790973338912799473e-02 8.846716112222126685e-04 -2.181846666941535812e-02 0.000000000000000000e+00 1.381463122294667107e-03 1.894006946885578788e-02
9.213167800373433733e-03 1.042990780911957384e-02 2.714161254872118553e-02 4.362157713119755491e-04 -2.694016797779504729e-02 0.000000000000000000e+00 3.869343831951579699e-04 -2.243466163966676991e-03
-3.883729879505217614e-02 4.425750092900030221e-04 2.239428243109944233e-02 1.481726006589094283e-04 -4.557884472671853288e-02 0.000000000000000000e+00 -5.665517851357578308e-04 -1.567442890225126742e-02
-3.574638635500744510e-02 1.629691124142754622e-03 2.684459471524361027e-02 1.812108355176077722e-04 -5.013412028105389967e-02 0.000000000000000000e+00 4.657540289485487581e-05 -1.431477447294970257e-02
1.264994789234685779e-02 9.262365635384817511e-03 2.283018590013088586e-02 3.351684659691775230e-04 -2.466202645315014944e-02 0.000000000000000000e+00 2.716719134267129242e-04 4.601910114899035453e-03
6.604859216446432035e-02 2.064038662319291062e-02 2.787526830513663637e-02 8.796991561401189090e-04 -6.720827072824888011e-03 -1.017246903796881790e-06 1.108379248636918394e-03 2.226998783082001152e-02
1.152069564112472300e-01 2.270760983882329220e-02 5.426802769290199613e-02 2.381788124661598886e-03 -2.061531502159013284e-03 3.508731066367039919e-06 1.809212404085580898e-03 3.609834112186738331e-02
3.321466693939988113e-02 1.177531681041775642e-02 7.610986533914189042e-03 1.196825873485789877e-03 -1.692489090380755977e-03 5.191437066333235423e-07 9.137914944233757825e-04 1.340971617383289981e-02
