Total Atlantic Indian Pacific Arctic Southern Stratosphere None
-5.359840203904568841e-03 -2.279684263988400184e-01 8.376568602478454964e-04 1.915348798661540286e-01 -2.563495898562933613e-05 4.339247313127032402e-04 4.347083424814298172e-03 2.548067627139216987e-02
-1.219842456875152581e-01 -2.255664543281131196e-01 3.945667923525138042e-05 7.754706720460920188e-02 -1.378475092269570122e-04 -3.801200592050427911e-04 2.541235325853435142e-03 2.397241699933197467e-02
-1.707731187838799902e-01 -3.322945338623835010e-01 4.735864754799182035e-04 1.358780872119313976e-01 3.037047705716548968e-04 9.345808397119762358e-04 3.550775653256984035e-03 2.038068012755162028e-02
-2.799183764903376281e-01 -4.075534186894869126e-01 1.851127371356129920e-04 1.058483586583317676e-01 -3.521312154999856476e-05 -4.556095520497876594e-04 2.689297037267331797e-03 1.940309644001439113e-02
-3.308461253755227149e-01 -5.111919512342296690e-01 5.859743325512230608e-04 1.461501826126346548e-01 0.000000000000000000e+00 -5.810106861619999084e-04 4.293805305678797743e-03 2.989687429400432819e-02
-2.153603986855653629e-01 -3.768117918476179828e-01 6.287338044893737445e-05 1.443564560584758294e-01 -2.817087291336028062e-05 -3.728838241239043876e-03 6.549403852637047420e-04 2.013413245201657598e-02
-1.258714582730164067e-01 -3.388921021458858318e-01 1.138334019108629407e-04 1.769027744879703434e-01 3.076142549904306253e-05 -6.263034974882469787e-05 5.266225012687018132e-04 3.550928240596923358e-02
-1.758692785795769042e-01 -3.174607571925129323e-01 -1.431709072941010481e-05 1.063655307982628029e-01 0.000000000000000000e+00 -1.726242940984914131e-03 3.142123652698380291e-03 3.382438419368916788e-02
-1.185392834844059967e-01 -3.306098796604053369e-01 -2.464540964107858850e-04 1.483055821737846447e-01 2.158773616048738180e-04 5.361860823426409716e-04 1.016584808663250359e-03 6.224281984601470752e-02
-1.948172655923044450e-01 -3.569984570740973862e-01 4.625172655555415818e-03 1.153336679275882987e-01 2.262263169019770707e-04 -3.474944442814604205e-03 2.702438479958307622e-03 4.276863054460366964e-02
-6.205338458702728405e-02 -2.729973479227474353e-01 1.954015447274640854e-03 2.085970815429133707e-01 0.000000000000000000e+00 -1.960328602975744319e-03 -1.126224486776786302e-03 3.479419435284666906e-03
-3.630459790778577112e-03 -2.279651541312862906e-01 1.928739262423511368e-03 2.224960197831692132e-01 9.014289562619512051e-05 -1.451929282909726919e-03 8.792403336233910573e-04 3.924813485750853798e-04
4.607498331563746746e-02 -2.071682014874858258e-01 3.847900971638710589e-04 2.234764783391941512e-01 0.000000000000000000e+00 -3.006956322395824312e-04 1.289580188575286052e-03 2.839303181042955940e-02
6.571884209683721834e-02 -2.105390213626076867e-01 1.601819273712323192e-03 2.379703773168439507e-01 0.000000000000000000e+00 -5.095795820832648565e-04 2.438897961130398126e-03 3.475634848984144459e-02
-2.014889696486121470e-02 -2.431017191387107590e-01 8.090287271432467040e-04 1.916534689539499403e-01 8.508345020562335746e-04 -1.194116406479825768e-03 1.240197790844855272e-03 2.959340860633508097e-02
-1.034621292245143931e-01 -2.490971611675448505e-01 9.778179365018673398e-04 1.201159492922900668e-01 0.000000000000000000e+00 -1.926833763312052212e-03 4.085912662382140161e-03 2.256898811943307617e-02
-9.547073634786618079e-02 -3.153021403260590216e-01 7.243710920074987545e-04 1.329863984591992954e-01 0.000000000000000000e+00 -1.971975616627082617e-04 7.116047733968468812e-03 7.920178425468038519e-02
-3.172175924593180762e-01 -4.750130277044838922e-01 2.131843419724545070e-03 1.397042706485679964e-01 -6.223730806798195272e-05 -7.319763275646562397e-04 1.844596120552049025e-03 1.490893869195369578e-02
-3.698139193876918140e-01 -4.732022903563031790e-01 2.219004297408940472e-03 9.816457806026658572e-02 8.773033375221996825e-05 -1.587995837665844923e-04 2.380651316234871744e-03 6.952065447153151423e-04
-4.253038432488624454e-01 -4.910690779910587001e-01 2.511754122199709709e-03 5.874491905583354573e-02 2.477983349511808067e-04 -1.736333104415674951e-04 6.284689356818599394e-03 -1.850292817165270472e-03
-4.530288669874409369e-01 -5.147494308359501503e-01 8.268479110695451306e-04 6.616246841073149254e-02 0.000000000000000000e+00 1.340066279477781033e-04 3.068589155144538748e-03 -8.471348256384134481e-03
-5.227128785685781764e-01 -5.467835813449377635e-01 5.603368619096579404e-04 3.309545852077710321e-02 0.000000000000000000e+00 -2.766232967763679503e-04 2.868797469468225333e-03 -1.217726677901907924e-02
-6.287111061796218925e-01 -6.868392157325434733e-01 8.949006983871108517e-04 5.800484393149870493e-02 0.000000000000000000e+00 2.519106578160896885e-03 4.542587709527066281e-03 -7.833329364652346499e-03
-6.890464869344998800e-01 -8.697978274325463000e-01 5.159540003739236571e-04 1.534710148678136432e-01 1.112879064713987500e-04 3.664020602231352823e-04 3.383285963830111841e-03 2.290339569933406288e-02
-5.191581140286115614e-01 -7.655842950722044904e-01 -1.082883379931244214e-03 2.066866671558636459e-01 0.000000000000000000e+00 1.482510299230083671e-03 3.951723054369559937e-03 3.538816391406093137e-02
-4.676278935684203830e-01 -6.942236968438424416e-01 1.516904129830618387e-03 1.828840732255747059e-01 0.000000000000000000e+00 2.516198792015041097e-03 2.720804338444887411e-03 3.695782278955667133e-02
-4.185805437844672960e-01 -6.616113716906453224e-01 1.392893447009152649e-03 2.056271405687910558e-01 0.000000000000000000e+00 2.105721852821785482e-03 2.909390428261716434e-03 3.099568160929438640e-02
-4.140773118973256617e-01 -6.111066187047874410e-01 1.248041746481765371e-03 1.685135448329008467e-01 0.000000000000000000e+00 -9.039350629552367518e-04 2.729601189155944716e-03 2.544205410187854594e-02
-3.818407783810259803e-01 -5.876547029173022629e-01 2.661546125642628990e-03 1.683529565198048639e-01 0.000000000000000000e+00 -2.544018985834729221e-06 5.848124729282177733e-03 2.895490034236155447e-02
-3.018482504653321463e-01 -4.303460633655531997e-01 9.987271921033783785e-04 1.102467238391248577e-01 0.000000000000000000e+00 -1.912794893564955315e-03 2.438888750710940193e-03 1.672626801184686277e-02
-1.862670378263905635e-01 -3.696130503810513557e-01 1.594858764047313044e-03 1.289196268187684236e-01 0.000000000000000000e+00 1.707723183276810578e-03 2.990340541748997411e-03 4.813346324681937877e-02
7.661608872283411087e-02 -2.553716048879993705e-01 4.045906748921486613e-03 2.821633906608386200e-01 0.000000000000000000e+00 -1.073387831306358252e-03 7.197370078660888376e-03 3.965441395371881173e-02
1.704926696438059941e-01 -2.211637537667914821e-01 1.417019474937488257e-03 3.472265797806627918e-01 0.000000000000000000e+00 1.396811871304455045e-04 4.402834617311703926e-03 3.847030835055497561e-02
4.805162813658818421e-02 -2.422815914210582067e-01 1.535869570748391727e-03 2.590382140297328717e-01 5.515312037471145189e-04 -4.107175698893044367e-03 2.849540360262791186e-03 3.046524009204828326e-02
-7.174833182693270139e-02 -2.995591314661620874e-01 2.141572654731632632e-03 1.935395609961977903e-01 1.562106838746461792e-05 7.608418142743487425e-04 3.858782545489351876e-03 2.749442056014882868e-02
-2.346632292000713216e-01 -3.438660729933130100e-01 2.440333338759216684e-03 1.076674513084256712e-01 -3.970727069334946489e-04 -2.455977363853849640e-03 5.557343801327166259e-03 -3.609234584482934501e-03
-1.226437834841061780e-01 -2.753518235314292295e-01 3.135964595564992921e-03 1.292267611386175852e-01 1.867785728395657599e-04 -2.694010395651957965e-03 6.080120624833166600e-03 1.677242551111964713e-02
-1.266525699589654830e-01 -2.685027396158495283e-01 1.022686978828304732e-03 1.138984119401731526e-01 1.893713879406699039e-05 -2.642825698745056729e-04 4.703979128502922338e-03 2.247043704046005133e-02
