Total Atlantic Indian Pacific Arctic Southern Stratosphere None
-2.136086417723101150e+01 -1.734936055615799333e+00 -8.080912243121810334e+00 -6.150502054339782726e-02 -1.675154681251622035e+00 0.000000000000000000e+00 -8.715825830489191128e-01 -8.936773593649476766e+00
-2.005923124236759136e+01 -1.746975904056176532e+00 -7.129449050824969270e+00 -5.908337925487723574e-02 -1.902988258689040979e+00 0.000000000000000000e+00 -9.508270786011043807e-01 -8.269907570941432695e+00
-1.873862316927350236e+01 -1.638836252168655472e+00 -5.589734189781442986e+00 -1.941900678031412697e-01 -2.356206659869161779e+00 0.000000000000000000e+00 -9.163422754905260481e-01 -8.043313724160570999e+00
-1.777392866060431587e+01 -1.561514922256971749e+00 -5.370000651667695024e+00 -8.637929258390970866e-02 -2.194754426310673079e+00 0.000000000000000000e+00 -9.028061556459193726e-01 -7.658473212139127462e+00
-2.042944544910211846e+01 -2.019478291967293782e+00 -4.682042347632405566e+00 -5.912243300961132070e-02 -3.114675106028574003e+00 0.000000000000000000e+00 -9.299609547118404818e-01 -9.624166315752377798e+00
-1.847164682953335912e+01 -1.871962474300602475e+00 -4.420906992148545100e+00 1.057658735577161717e-02 -2.227706438106593190e+00 0.000000000000000000e+00 -9.832868119076193514e-01 -8.978360700425801255e+00
-1.642094403752585663e+01 -1.861706478405163567e+00 -3.521204078527693238e+00 -1.154122968272800059e-01 -1.884863310734115727e+00 0.000000000000000000e+00 -9.612520551347366604e-01 -8.076505817896876493e+00
4.583024327538808507e+00 2.254686713849254620e-01 1.711221333165788838e+00 5.920134002562650322e-01 -1.659650490483477181e-01 0.000000000000000000e+00 3.229048276161635145e-01 1.897381144164010491e+00
4.246614480970700711e+00 2.997314274605908935e-01 1.737191558946326486e+00 7.790411284107477963e-01 -6.803483086089373577e-01 0.000000000000000000e+00 3.532733040526767065e-01 1.757725370709291246e+00
4.054716785388857048e+00 2.585960140624457559e-01 1.842930077137114875e+00 8.500332850784115823e-01 -8.149239627423479071e-01 0.000000000000000000e+00 2.847869754706257028e-01 1.633294396382607871e+00
3.938077336070342493e+00 3.667141516723554373e-01 1.834009522374059120e+00 6.217180197170053546e-01 -9.851462182659840305e-01 0.000000000000000000e+00 3.231660455619497219e-01 1.777615815010960887e+00
3.577728971195747842e+00 3.744790730872701312e-01 1.868232605958518144e+00 6.092696602385110349e-01 -1.046781905615960406e+00 0.000000000000000000e+00 2.681832179764236379e-01 1.504346319550982081e+00
3.105599759751438427e+00 3.465251592797448099e-01 1.715840341174698525e+00 5.158377901826197709e-01 -1.332596728892687654e+00 0.000000000000000000e+00 2.760125624502492436e-01 1.583980635556816896e+00
7.011021317154757515e-01 8.691474858070562248e-02 1.199139734108032984e+00 6.407889877249177690e-01 -1.609313902992238088e+00 0.000000000000000000e+00 2.216125284378121785e-01 1.619600358562429954e-01
4.250691732811320289e-01 -4.572169396980649801e-03 1.097499074259554508e+00 8.560014808226507066e-01 -1.754644067336671442e+00 0.000000000000000000e+00 1.139721578636759547e-01 1.168126970689009336e-01
