1.958000000000000000e+03
1.946000000000000000e+03
1.921000000000000000e+03
1.880000000000000000e+03
1.901000000000000000e+03
1.837000000000000000e+03
1.817000000000000000e+03
1.752000000000000000e+03
1.878000000000000000e+03
1.852000000000000000e+03
1.930000000000000000e+03
2.002000000000000000e+03
1.988000000000000000e+03
1.974000000000000000e+03
1.975000000000000000e+03
1.921000000000000000e+03
1.889000000000000000e+03
1.998000000000000000e+03
2.103000000000000000e+03
2.000000000000000000e+03
2.038000000000000000e+03
1.970000000000000000e+03
1.857000000000000000e+03
1.809000000000000000e+03
1.912000000000000000e+03
1.961000000000000000e+03
1.986000000000000000e+03
1.961000000000000000e+03
1.820000000000000000e+03
1.812000000000000000e+03
1.785000000000000000e+03
1.907000000000000000e+03
1.976000000000000000e+03
2.056000000000000000e+03
2.029000000000000000e+03
2.023000000000000000e+03
1.988000000000000000e+03
1.936000000000000000e+03
2.014000000000000000e+03
1.993000000000000000e+03
1.959000000000000000e+03
2.106000000000000000e+03
2.084000000000000000e+03
2.114000000000000000e+03
2.030000000000000000e+03
2.014000000000000000e+03
1.970000000000000000e+03
1.955000000000000000e+03
2.076000000000000000e+03
1.983000000000000000e+03
1.863000000000000000e+03
1.798000000000000000e+03
1.791000000000000000e+03
1.792000000000000000e+03
1.754000000000000000e+03
1.759000000000000000e+03
1.811000000000000000e+03
1.900000000000000000e+03
1.896000000000000000e+03
1.814000000000000000e+03
